,Lineage,parent,MIN(collection_date),parent_date,gap,N,M,S,E
964,AY.48,B.1.617.2,2021-03-25,2020-03-27,363,0.0010259584,0.0010165694,0.0006164224,0.0010318155
965,AY.49,B.1.617.2,2021-04-10,2020-03-27,379,0.0009522507,0.0009449239,0.0005586283,0.0009600127
966,AY.5,B.1.617.2,2020-11-15,2020-03-27,233,0.0017134646,0.0017021022,0.0009478752,0.0017324414
967,AY.50,B.1.617.2,2021-03-20,2020-03-27,362,0.0011591017,0.0011542229,0.0006094304,0.0011429244
968,AY.51,B.1.617.2,2021-03-16,2020-03-27,354,0.0007696537,0.0007580176,0.0007596241,0.0007804975
969,AY.52,B.1.617.2,2021-04-01,2020-03-27,370,0.0009794903,0.0009718580,0.0005748557,0.0009808876
970,AY.53,B.1.617.2,2021-02-18,2020-03-27,347,0.0010600141,0.0010847555,0.0007323874,0.0010505620
971,AY.54,B.1.617.2,2021-02-09,2020-03-27,319,0.0011442377,0.0011363569,0.0006771534,0.0011538516
972,AY.55,B.1.617.2,2021-01-29,2020-03-27,308,0.0012728525,0.0012649921,0.0007942860,0.0012837739
973,AY.56,B.1.617.2,2021-04-13,2020-03-27,382,0.0009538113,0.0009466880,0.0005639019,0.0009615603
974,AY.57,B.1.617.2,2021-01-30,2020-03-27,309,0.0011691818,0.0011607152,0.0006858888,0.0011793325
975,AY.58,B.1.617.2,2021-03-16,2020-03-27,354,0.0011831876,0.0012365908,0.0005833201,0.0011789411
976,AY.59,B.1.617.2,2021-01-08,2020-03-27,287,0.0012606163,0.0012511389,0.0007406822,0.0012705355
977,AY.6,B.1.617.2,2021-03-09,2020-03-27,347,0.0012529218,0.0012569120,0.0006174145,0.0012719904
978,AY.60,B.1.617.2,2021-05-16,2020-03-27,415,0.0007828101,0.0008026947,0.0005643244,0.0008143623
979,AY.61,B.1.617.2,2021-04-10,2020-03-27,391,0.0010958071,0.0011209320,0.0005405468,0.0010519510
980,AY.62,B.1.617.2,2021-04-06,2020-03-27,375,0.0009727236,0.0009654981,0.0005752583,0.0009806660
981,AY.63,B.1.617.2,2021-06-10,2020-03-27,440,0.0010501110,0.0010424770,0.0006241525,0.0010556506
982,AY.64,B.1.617.2,2021-03-01,2020-03-27,339,0.0010684331,0.0010614255,0.0006293355,0.0010782543
983,AY.65,B.1.617.2,2020-07-16,2020-03-27,111,0.0045049247,0.0044780800,0.0033161964,0.0045472979
984,AY.66,B.1.617.2,2021-01-07,2020-03-27,286,0.0015357624,0.0014834970,0.0007671910,0.0015621778
985,AY.67,B.1.617.2,2021-02-13,2020-03-27,323,0.0011104654,0.0011021104,0.0006483174,0.0011198309
986,AY.68,B.1.617.2,2021-02-11,2020-03-27,321,0.0013197470,0.0012889210,0.0006942250,0.0013825949
987,AY.69,B.1.617.2,2021-05-13,2020-03-27,412,0.0008733377,0.0008665746,0.0005108021,0.0008804455
988,AY.7,B.1.617.2,2021-04-01,2020-03-27,370,0.0012168515,0.0012326883,0.0006679359,0.0012497746
989,AY.70,B.1.617.2,2021-01-07,2020-03-27,286,0.0013942630,0.0013499720,0.0007191530,0.0013964206
990,AY.71,B.1.617.2,2020-12-15,2020-03-27,347,0.0012415014,0.0012330198,0.0007075563,0.0012733876
991,AY.72,B.1.617.2,2021-04-04,2020-03-27,373,0.0011330614,0.0011008317,0.0005985148,0.0011432623
992,AY.73,B.1.617.2,2021-04-24,2020-03-27,393,0.0009978932,0.0009242707,0.0005986962,0.0010022908
993,AY.74,B.1.617.2,2020-09-19,2020-03-27,176,0.0020449584,0.0020296099,0.0011969493,0.0020624005
994,AY.75,B.1.617.2,2020-06-05,2020-03-27,76,0.0054710934,0.0054487111,0.0035760733,0.0055277971
995,AY.76,B.1.617.2,2021-05-04,2020-03-27,403,0.0009875516,0.0009834796,0.0006188951,0.0009969999
996,AY.77,B.1.617.2,2021-03-04,2020-03-27,342,0.0011856673,0.0011691092,0.0007571607,0.0011978756
997,AY.78,B.1.617.2,2021-03-29,2020-03-27,367,0.0009517745,0.0009559215,0.0008791859,0.0009670989
998,AY.79,B.1.617.2,2021-01-03,2020-03-27,282,0.0012946568,0.0012840036,0.0007661696,0.0013065881
999,AY.8,B.1.617.2,2021-04-20,2020-03-27,389,0.0011519255,0.0011578512,0.0006426462,0.0011696114
1000,AY.80,B.1.617.2,2021-02-09,2020-03-27,319,0.0012348134,0.0012235252,0.0007521471,0.0012498441
1001,AY.81,B.1.617.2,2021-04-10,2020-03-27,379,0.0009830798,0.0009740049,0.0005888518,0.0009915867
1002,AY.82,B.1.617.2,2020-06-08,2020-03-27,73,0.0051782802,0.0051379434,0.0031525221,0.0052190855
1003,AY.83,B.1.617.2,2021-03-09,2020-03-27,347,0.0011410054,0.0011237942,0.0007047901,0.0011535829
1004,AY.84,B.1.617.2,2020-05-11,2020-03-27,45,0.0061329569,0.0058738771,0.0057166925,0.0064549554
1005,AY.85,B.1.617.2,2021-01-09,2020-03-27,288,0.0013134048,0.0013033669,0.0008000837,0.0013243536
1006,AY.86,B.1.617.2,2021-04-20,2020-03-27,389,0.0010996100,0.0010956234,0.0007129815,0.0011064004
1007,AY.87,B.1.617.2,2021-05-17,2020-03-27,416,0.0009444381,0.0009394201,0.0005565785,0.0009678175
1008,AY.88,B.1.617.2,2021-04-12,2020-03-27,381,0.0013374841,0.0013381878,0.0010132412,0.0013530051
1009,AY.9,B.1.617.2,2021-01-20,2020-03-27,299,0.0014988007,0.0015005384,0.0007601676,0.0015121741
1010,AY.90,B.1.617.2,2021-05-02,2020-03-27,401,0.0011156000,0.0011153205,0.0005816353,0.0011385450
1011,AY.91,B.1.617.2,2021-02-08,2020-03-27,318,0.0015992669,0.0015884130,0.0012042494,0.0016195256
1012,AY.92,B.1.617.2,2021-01-13,2020-03-27,342,0.0010476696,0.0010581022,0.0009209780,0.0010745209
1013,AY.93,B.1.617.2,2021-04-05,2020-03-27,374,0.0009655726,0.0009589462,0.0005682822,0.0009757997
1014,AY.94,B.1.617.2,2021-03-16,2020-03-27,354,0.0012028411,0.0012204598,0.0005620132,0.0012487517
1015,AY.95,B.1.617.2,2021-01-07,2020-03-27,286,0.0017544055,0.0017711488,0.0013163217,0.0017798294
1016,AY.98,B.1.617.2,2020-10-14,2020-03-27,201,0.0022334017,0.0022196913,0.0011540350,0.0022608623
1017,AY.99,B.1.617.2,2021-04-16,2020-03-27,385,0.0012757999,0.0012734300,0.0008905331,0.0012774944
1018,XC,B.1.617.2,2021-07-29,2020-03-27,489,0.0007331764,0.0007274605,0.0004276984,0.0007391666
1019,BF.3.1,BA.5.2.1.3,2022-05-25,2020-07-06,688,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1020,C.36.3.1,C.36.3,2021-03-29,2020-04-26,337,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1021,BA.2.12.1,BA.2.12,2020-04-15,2021-12-06,-69,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1022,BA.2.12.2,BA.2.12,2022-02-05,2021-12-06,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1023,XAJ,BA.2.12,2022-05-06,2021-12-06,185,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1024,B.1.160.10,B.1.160,2020-08-27,2020-01-10,230,0.0003700435,0.0004278336,0.0002594150,0.0003361179
1025,B.1.160.11,B.1.160,2020-10-08,2020-01-10,272,0.0003854395,0.0003649684,0.0002373409,0.0002298159
1026,B.1.160.12,B.1.160,2020-10-15,2020-01-10,279,0.0003203844,0.0003635824,0.0003056611,0.0001424752
1027,B.1.160.13,B.1.160,2020-09-18,2020-01-10,252,0.0003872247,0.0003611117,0.0004217966,0.0003297360
1028,B.1.160.14,B.1.160,2020-09-01,2020-01-10,235,0.0003594310,0.0003641383,0.0003072702,0.0003521834
1029,B.1.160.15,B.1.160,2020-09-30,2020-01-10,264,0.0003634318,0.0004049106,0.0002204371,0.0003180121
1030,B.1.160.16,B.1.160,2020-09-30,2020-01-10,264,0.0003037304,0.0003344911,0.0001792814,0.0002045507
1031,B.1.160.17,B.1.160,2020-11-09,2020-01-10,304,0.0003531633,0.0003512532,0.0002360969,0.0003828332
1032,B.1.160.18,B.1.160,2020-11-10,2020-01-10,305,0.0002744527,0.0002554432,0.0002094272,0.0002745649
1033,B.1.160.19,B.1.160,2020-11-24,2020-01-10,319,0.0003506348,0.0003359482,0.0002330570,0.0003636566
1034,B.1.160.20,B.1.160,2020-10-12,2020-01-10,276,0.0003357895,0.0002976937,0.0004078127,0.0004749280
1035,B.1.160.21,B.1.160,2020-11-24,2020-01-10,319,0.0003748745,0.0002898728,0.0002390065,0.0003651302
1036,B.1.160.22,B.1.160,2020-10-07,2020-01-10,271,0.0003365050,0.0003595845,0.0001942995,0.0002238911
1037,B.1.160.23,B.1.160,2020-09-07,2020-01-10,241,0.0003797874,0.0003672105,0.0002598064,0.0004421409
1038,B.1.160.24,B.1.160,2020-11-23,2020-01-10,318,0.0003354109,0.0003360959,0.0002461885,0.0003662784
1039,B.1.160.25,B.1.160,2020-12-16,2020-01-10,341,0.0006876507,0.0006651027,0.0006092634,0.0006535703
1040,B.1.160.26,B.1.160,2020-09-25,2020-01-10,259,0.0003261183,0.0003487472,0.0001807568,0.0003653380
1041,B.1.160.27,B.1.160,2021-01-05,2020-01-10,361,0.0002036950,0.0001876493,0.0001490230,0.0002034436
1042,B.1.160.28,B.1.160,2020-09-05,2020-01-10,239,0.0003866998,0.0010021211,0.0002120415,0.0019621950
1043,B.1.160.29,B.1.160,2020-10-22,2020-01-10,290,0.0003038060,0.0003295025,0.0002223691,0.0002923300
1044,B.1.160.30,B.1.160,2020-10-21,2020-01-10,285,0.0002624386,0.0002776530,0.0002235121,0.0003171233
1045,B.1.160.31,B.1.160,2020-10-08,2020-01-10,272,0.0003728684,0.0003928687,0.0002454443,0.0004287928
1046,B.1.160.32,B.1.160,2020-04-22,2020-01-10,103,0.0007218874,0.0007392416,0.0006761979,0.0008469775
1047,B.1.160.33,B.1.160,2020-10-30,2020-01-10,294,0.0008762671,0.0004898207,0.0002810840,0.0003961787
1048,B.1.160.7,B.1.160,2020-10-03,2020-01-10,267,0.0003534408,0.0003916704,0.0002652113,0.0004362417
1049,B.1.160.8,B.1.160,2020-10-05,2020-01-10,269,0.0004047666,0.0003743950,0.0002731839,0.0003872683
1050,B.1.160.9,B.1.160,2020-10-19,2020-01-10,283,0.0002888132,0.0006106417,0.0002127449,0.0011342558
1051,B.1.438.1,B.1.438,2020-09-16,2020-01-10,250,0.0000585111,0.0002298011,0.0001109446,0.0000013972
1052,B.1.438.2,B.1.438,2021-01-06,2020-01-10,362,0.0000758179,0.0001936224,0.0001119166,0.0000365575
1053,B.1.438.3,B.1.438,2020-12-09,2020-01-10,334,0.0000427552,0.0001709804,0.0000819947,0.0000000000
1054,B.1.438.4,B.1.438,2020-09-28,2020-01-10,283,0.0000504602,0.0002017931,0.0000967711,0.0000000000
1055,AY.75.2,AY.75,2021-04-17,2020-06-05,329,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1056,AY.75.3,AY.75,2021-05-17,2020-06-05,346,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1057,AY.119.1,AY.119,2020-11-09,2020-06-04,158,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1058,AY.119.2,AY.119,2021-01-11,2020-06-04,221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1059,AY.33.1,AY.33,2021-04-23,2020-10-26,179,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1060,AY.33.2,AY.33,2021-04-13,2020-10-26,169,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1061,AT.1,B.1.1.370,2021-01-18,2020-04-05,288,0.0004208585,0.0004954447,0.0007174584,0.0014762457
1062,AF.1,B.1.1.305,2020-10-16,2020-04-10,189,0.0004239805,0.0002668606,0.0004640350,0.0005615449
1063,C.2.1,C.2,2020-12-18,2020-06-09,192,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1064,B.1.369.1,B.1.369,2020-12-29,2020-03-11,293,0.0001005076,0.0000879100,0.0001835628,0.0000754489
1065,AL.1,B.1.1.231,2020-08-19,2020-03-13,159,0.0001187373,0.0001582121,0.0003221766,0.0002314301
1066,AY.36.1,AY.36,2021-04-13,2020-08-11,245,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1067,B.1.428.1,B.1.428,2020-05-07,2020-03-03,65,0.0007703445,0.0004386044,0.0015586365,0.0011331242
1068,B.1.428.2,B.1.428,2020-04-07,2020-03-03,35,0.0078348428,0.0074989068,0.0088390232,0.0085532389
1069,B.1.428.3,B.1.428,2020-06-03,2020-03-03,92,0.0007264049,0.0004929389,0.0012679825,0.0009806631
1070,BA.1.17.1,BA.1.17,2021-12-05,2021-01-04,348,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1071,BA.1.17.2,BA.1.17,2020-10-23,2021-01-04,276,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1072,B.1.596.1,B.1.596,2020-10-02,2020-04-11,174,0.0010241037,0.0008402556,0.0012053229,0.0009218418
1073,B.1.243.1,B.1.243,2020-12-15,2020-03-23,267,0.0001602884,0.0001392831,0.0002611914,0.0001235327
1074,B.1.243.2,B.1.243,2021-05-10,2020-03-23,413,0.0001036247,0.0000900450,0.0001688574,0.0000798625
1075,B.1.350.1,B.1.350,2020-05-25,2020-03-13,73,0.0002498473,0.0001200905,0.0008134375,0.0000041191
1076,B.1.351.1,B.1.351,2020-11-24,2020-02-18,293,0.0005380038,0.0004575817,0.0004755982,0.0004357021
1077,B.1.351.2,B.1.351,2020-11-03,2020-02-18,259,0.0012512146,0.0011649433,0.0011489053,0.0011442575
1078,B.1.351.3,B.1.351,2021-01-24,2020-02-18,341,0.0009946433,0.0009281177,0.0009150789,0.0009110233
1079,B.1.351.5,B.1.351,2020-05-10,2020-02-18,82,0.0033357534,0.0033111288,0.0031464435,0.0032418705
1080,BA.1.14.1,BA.1.14,2021-12-06,2021-01-10,330,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1081,BA.1.14.2,BA.1.14,2021-11-30,2021-01-10,324,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1082,AY.3.1,AY.3,2020-11-20,2020-05-07,197,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1083,AY.3.2,AY.3,2021-08-04,2020-05-07,454,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1084,AY.3.3,AY.3,2021-08-05,2020-05-07,455,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1085,AY.3.4,AY.3,2021-11-06,2020-05-07,548,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1086,BA.5.3.1,BA.5.3,2020-07-01,2021-07-05,229,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1087,BA.5.3.2,BA.5.3,2021-12-20,2021-07-05,168,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1088,BA.5.3.3,BA.5.3,2022-03-18,2021-07-05,256,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1089,BA.5.3.4,BA.5.3,2021-11-15,2021-07-05,133,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1090,BA.5.2.1,BA.5.2,2020-07-06,2020-06-30,503,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1091,BA.5.2.2,BA.5.2,2022-04-07,2020-06-30,671,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1092,BA.5.2.3,BA.5.2,2022-02-27,2020-06-30,607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1093,BA.5.2.4,BA.5.2,2022-05-15,2020-06-30,684,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1094,BA.5.2.5,BA.5.2,2022-06-07,2020-06-30,707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1095,BA.5.2.6,BA.5.2,2022-05-28,2020-06-30,697,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1096,BA.5.2.7,BA.5.2,2022-01-26,2020-06-30,575,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1097,BG.1,BA.2.12.1,2022-04-15,2020-04-15,730,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1098,BG.2,BA.2.12.1,2022-02-26,2020-04-15,682,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1099,BG.3,BA.2.12.1,2022-05-03,2020-04-15,748,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1100,BG.4,BA.2.12.1,2022-05-01,2020-04-15,746,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1101,BG.5,BA.2.12.1,2022-04-09,2020-04-15,724,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1102,BG.6,BA.2.12.1,2022-05-10,2020-04-15,755,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1103,B.1.429.1,B.1.429,2020-11-28,2020-01-26,307,0.0002172343,0.0001910197,0.0003207349,0.0001425851
1104,C.1,B.1.1.1,2020-04-12,2020-03-02,45,0.0007015362,0.0005831919,0.0011369742,0.0006421230
1105,C.10,B.1.1.1,2020-04-22,2020-03-02,51,0.0010225896,0.0009294338,0.0015986880,0.0009652320
1106,C.11,B.1.1.1,2020-04-01,2020-03-02,30,0.0009583894,0.0007805170,0.0016121645,0.0008689728
1107,C.12,B.1.1.1,2020-08-12,2020-03-02,163,0.0001763907,0.0001436534,0.0002967174,0.0001599336
1108,C.13,B.1.1.1,2020-03-29,2020-03-02,27,0.0010648771,0.0008672412,0.0017912939,0.0009655253
1109,C.14,B.1.1.1,2020-03-20,2020-03-02,18,0.0018550496,0.0015589761,0.0029424482,0.0017062400
1110,C.16,B.1.1.1,2020-05-29,2020-03-02,88,0.0032361126,0.0031611586,0.0032948368,0.0032196462
1111,C.17,B.1.1.1,2020-06-02,2020-03-02,92,0.0007838331,0.0007286299,0.0010164427,0.0007533777
1112,C.18,B.1.1.1,2020-07-01,2020-03-02,121,0.0004083041,0.0003386714,0.0005521737,0.0001731274
1113,C.19,B.1.1.1,2020-12-07,2020-03-02,280,0.0001860033,0.0001659504,0.0002560253,0.0001806173
1114,C.2,B.1.1.1,2020-06-09,2020-03-02,99,0.0013181731,0.0012631675,0.0015058881,0.0012892119
1115,C.20,B.1.1.1,2020-10-26,2020-03-02,238,0.0002191263,0.0001901636,0.0002906669,0.0002068354
1116,C.21,B.1.1.1,2020-09-15,2020-03-02,197,0.0002685187,0.0002297408,0.0004160719,0.0002498824
1117,C.22,B.1.1.1,2020-04-03,2020-03-02,32,0.0008984900,0.0007317347,0.0015114042,0.0008146620
1118,C.23,B.1.1.1,2020-05-07,2020-03-02,66,0.0005936252,0.0005114933,0.0008883639,0.0005516011
1119,C.25,B.1.1.1,2020-03-20,2020-03-02,18,0.0015973156,0.0013008617,0.0026869408,0.0014482879
1120,C.26,B.1.1.1,2020-04-28,2020-03-02,57,0.0005044155,0.0004107984,0.0008485076,0.0004573541
1121,C.27,B.1.1.1,2020-04-19,2020-03-02,48,0.0010914544,0.0009501384,0.0016721599,0.0010255590
1122,C.28,B.1.1.1,2020-04-30,2020-03-02,59,0.0004873166,0.0003968731,0.0008197446,0.0004418506
1123,C.29,B.1.1.1,2020-06-25,2020-03-02,115,0.0002500146,0.0002036131,0.0004205646,0.0002266885
1124,C.3,B.1.1.1,2020-05-20,2020-03-02,79,0.0006629945,0.0005790818,0.0008383875,0.0006185824
1125,C.30,B.1.1.1,2020-08-04,2020-03-02,155,0.0002519609,0.0002043543,0.0005057880,0.0002935938
1126,C.31,B.1.1.1,2020-08-11,2020-03-02,162,0.0001774795,0.0001445402,0.0002985490,0.0001609209
1127,C.32,B.1.1.1,2020-05-07,2020-03-02,66,0.0006379134,0.0005573647,0.0009335346,0.0005974429
1128,C.33,B.1.1.1,2020-05-18,2020-03-02,77,0.0003733985,0.0003040975,0.0006281160,0.0003385608
1129,C.34,B.1.1.1,2020-08-06,2020-03-02,157,0.0001831317,0.0001491434,0.0003080569,0.0001660458
1130,C.35,B.1.1.1,2020-04-06,2020-03-02,35,0.0012917764,0.0006269320,0.0013392212,0.0004888856
1131,C.36,B.1.1.1,2020-03-13,2020-03-02,11,0.0242524303,0.0236031005,0.0255170868,0.0228874903
1132,C.37,B.1.1.1,2020-07-21,2020-03-02,141,0.0003560451,0.0003242868,0.0005017862,0.0003385294
1133,C.38,B.1.1.1,2021-02-16,2020-03-02,351,0.0007971307,0.0007915656,0.0008553675,0.0007695805
1134,C.39,B.1.1.1,2021-02-10,2020-03-02,345,0.0000833382,0.0000678710,0.0001401882,0.0000755628
1135,C.4,B.1.1.1,2020-05-19,2020-03-02,78,0.0006449935,0.0005727500,0.0008936887,0.0006097624
1136,C.40,B.1.1.1,2021-02-02,2020-03-02,337,0.0000853166,0.0000694822,0.0001435161,0.0000773566
1137,C.5,B.1.1.1,2020-09-02,2020-03-02,184,0.0002957450,0.0002459724,0.0004447051,0.0002675371
1138,C.6,B.1.1.1,2020-04-18,2020-03-02,47,0.0006117379,0.0004982024,0.0010290411,0.0005546635
1139,C.7,B.1.1.1,2020-05-11,2020-03-02,70,0.0007651345,0.0006603758,0.0011693479,0.0007032404
1140,C.8,B.1.1.1,2020-03-23,2020-03-02,21,0.0013691277,0.0011150243,0.0023030921,0.0012413897
1141,C.9,B.1.1.1,2020-05-20,2020-03-02,121,0.0002376172,0.0001935166,0.0003997102,0.0002154478
1142,B.1.619.1,B.1.619,2021-02-22,2020-03-10,349,0.0001335557,0.0000972703,0.0001642213,0.0000915672
1143,AY.98.1.1,AY.98.1,2021-08-24,2020-11-04,293,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1144,AG.1,B.1.1.297,2020-09-11,2020-07-16,57,0.0003177137,0.0005501425,0.0009827777,0.0008022060
1145,AY.16.1,AY.16,2021-05-04,2020-09-21,225,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1146,BA.1.21.1,BA.1.21,2021-01-03,2021-01-09,275,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1147,BA.2.40.1,BA.2.40,2022-01-08,2022-02-06,5,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1148,BA.5.5.1,BA.5.5,2022-06-04,2022-01-10,145,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1149,BA.2.9.1,BA.2.9,2022-02-10,2020-07-21,569,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1150,BA.2.9.2,BA.2.9,2022-01-23,2020-07-21,567,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1151,BA.2.9.3,BA.2.9,2020-07-01,2020-07-21,438,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1152,BA.2.9.4,BA.2.9,2022-02-12,2020-07-21,571,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1153,BA.2.9.5,BA.2.9,2021-12-31,2020-07-21,540,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1154,BA.2.9.6,BA.2.9,2022-03-01,2020-07-21,588,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1155,BA.3.1,BA.3,2021-12-23,2021-05-05,241,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1156,AY.43.1,AY.43,2021-07-19,2020-05-01,444,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1157,AY.43.2,AY.43,2021-07-04,2020-05-01,429,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1158,AY.43.3,AY.43,2021-07-12,2020-05-01,437,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1159,AY.43.4,AY.43,2020-10-28,2020-05-01,180,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1160,AY.43.5,AY.43,2021-10-22,2020-05-01,539,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1161,AY.43.6,AY.43,2021-08-23,2020-05-01,479,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1162,AY.43.7,AY.43,2021-08-31,2020-05-01,487,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1163,AY.43.8,AY.43,2021-01-12,2020-05-01,256,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1164,AY.43.9,AY.43,2021-09-16,2020-05-01,503,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1165,BA.2.75.1,BA.2.75,2022-06-09,2021-12-31,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1166,BA.2.75.2,BA.2.75,2022-07-04,2021-12-31,160,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1167,BA.2.75.3,BA.2.75,2022-06-17,2021-12-31,158,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1168,BA.2.75.4,BA.2.75,2022-07-24,2021-12-31,160,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1169,BA.2.75.5,BA.2.75,2022-07-29,2021-12-31,160,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1170,D.2,B.1.1.25,2020-03-19,2020-03-31,-12,0.0023045915,0.0011922700,0.0048160774,0.0034258106
1171,D.3,B.1.1.25,2020-06-14,2020-03-31,75,0.0003680297,0.0001900615,0.0007702645,0.0005489693
1172,D.4,B.1.1.25,2020-08-13,2020-03-31,135,0.0003348034,0.0001774698,0.0006755105,0.0004951581
1173,D.5,B.1.1.25,2020-10-12,2020-03-31,195,0.0002194559,0.0001151756,0.0003874790,0.0002842679
1174,AA.1,B.1.177.15,2020-08-11,2020-09-01,-21,0.0032474105,0.0029485527,0.0042873589,0.0038690844
1175,AA.2,B.1.177.15,2020-11-14,2020-09-01,74,0.0002805275,0.0001942678,0.0004968599,0.0013832424
1176,AA.3,B.1.177.15,2020-10-21,2020-09-01,50,0.0004065096,0.0002355344,0.0012160725,0.0000756427
1177,AA.4,B.1.177.15,2020-10-22,2020-09-01,51,0.0003987026,0.0002685910,0.0006468388,0.0011713686
1178,AA.5,B.1.177.15,2020-12-05,2020-09-01,95,0.0002241347,0.0001312886,0.0003343115,0.0000322461
1179,AA.6,B.1.177.15,2020-10-13,2020-09-01,42,0.0004349874,0.0004812975,0.0007503425,0.0000459418
1180,AA.7,B.1.177.15,2020-11-04,2020-09-01,64,0.0002180932,0.0001840112,0.0005895064,0.0000429152
1181,AA.8,B.1.177.15,2020-11-25,2020-09-01,85,0.0002411542,0.0001504854,0.0006432630,0.0000227007
1182,BB.2,B.1.621.1,2021-04-13,2021-04-09,4,0.0153017459,0.0110836884,0.0175398373,0.0113278002
1183,B.1.416.1,B.1.416,2020-07-24,2020-04-03,112,0.0013146035,0.0012705873,0.0012265391,0.0011983274
1184,AY.23.1,AY.23,2021-08-22,2020-03-12,528,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1185,AY.23.2,AY.23,2021-01-09,2020-03-12,303,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1186,AY.42.1,AY.42,2021-07-12,2020-10-06,279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1187,AY.122.1,AY.122,2021-01-11,2020-05-11,245,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1188,AY.122.2,AY.122,2021-06-22,2020-05-11,407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1189,AY.122.3,AY.122,2021-10-04,2020-05-11,518,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1190,AY.122.4,AY.122,2021-05-31,2020-05-11,394,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1191,AY.122.5,AY.122,2021-08-08,2020-05-11,454,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1192,AY.122.6,AY.122,2021-09-11,2020-05-11,491,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1193,BJ.1,BA.2.10.1,2022-06-29,2021-12-23,188,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1194,B.1,B,2020-01-01,2019-12-26,6,0.0528307574,0.0511814643,0.0519024794,0.0566172107
1195,B.10,B,2020-03-12,2019-12-26,77,0.0027855311,0.0023122247,0.0025153375,0.0030500774
